R1;R2;R3;R4;R5;label
0.14;0.47;1.6;4.87;13.15;3
0.18;0.5;1.55;4.74;13.06;3
0.09;0.46;1.89;5.51;15.34;3
0.1;0.48;1.97;4.62;12.91;3
0.16;0.49;1.79;6.67;16.81;3
0.13;0.56;1.97;6.88;16.58;3
0.07;0.4;1.19;3.05;9.85;3
0.11;0.44;1.91;7.44;18.33;3
0.1;0.45;1.95;5.99;16.01;3
0.11;0.35;1.48;5.23;15.12;3
0.18;0.5;1.29;4.41;13.44;3
0.09;0.5;1.92;7.61;19.68;3
0.08;0.46;1.35;3.75;11.37;3
0.11;0.48;1.82;7.4;18.17;3
0.1;0.35;1.79;5.39;14.19;3
0.15;0.53;1.88;6.7;16.45;3
0.14;0.45;1.93;5.59;14.4;3
0.14;0.55;1.94;6.25;16.4;3
0.11;0.5;1.69;5.25;14.75;3
0.11;0.55;1.92;7.61;19.07;3
0.07;0.32;1.17;4.72;14.15;3
0.13;0.46;1.78;7.47;18.67;3
0.12;0.41;1.94;7.55;18.76;3
0.08;0.37;1.16;3.03;9.78;3
0.07;0.4;1.96;6.3;15.65;3
0.12;0.57;1.99;5.87;15.23;3
0.13;0.41;1.89;7.03;17.38;3
0.18;0.5;1.84;5.72;15.1;3
0.11;0.42;1.34;3.86;11.45;3
0.1;0.61;1.92;7.56;18.85;3
0.06;0.15;0.57;2.22;8.2;3
0.14;0.49;2.06;7.82;19.48;3
0.09;0.43;1.85;6.67;16.24;3
0.05;0.26;1.09;4.2;12.94;3
0.12;0.48;1.88;6.3;15.82;3
0.12;0.51;1.92;7.15;17.24;3
0.14;0.47;1.83;7.69;19.15;3
0.07;0.26;0.95;3.93;12.67;3
0.12;0.5;1.88;6.93;16.84;3
0.14;0.46;1.78;6.19;15.28;3
0.15;0.49;2.03;7.33;18.54;3
0.09;0.44;1.85;7.77;19.07;3
0.08;0.27;1.07;4.22;12.6;3
0.16;0.54;1.44;4.59;13.61;3
0.05;0.2;0.93;3.1;10.17;3
0.09;0.42;1.24;4.71;14.28;3
0.12;0.53;1.97;7.84;19.3;3
0.1;0.35;1.16;3.9;12.77;3
0.16;0.55;1.85;7.8;19.74;3
0.13;0.48;1.79;5.0;13.32;3
0.2;0.54;1.87;7.48;18.93;3
0.08;0.39;1.16;4.29;13.02;3
0.11;0.53;1.85;7.58;18.9;3
0.07;0.29;0.83;2.53;9.0;3
0.12;0.54;1.58;5.38;14.85;3
0.1;0.52;1.92;5.18;13.8;3
0.16;0.66;1.97;5.74;15.34;3
0.12;0.4;1.2;3.92;12.62;3
0.18;0.51;2.06;7.07;17.59;3
0.15;0.45;1.3;4.02;12.35;3
0.12;0.36;1.19;3.93;11.65;3
0.09;0.46;1.56;4.31;12.28;3
0.09;0.45;2.13;7.53;18.52;3
0.11;0.38;1.81;6.42;16.23;3
0.14;0.56;2.09;7.22;18.18;3
0.07;0.45;1.45;4.52;12.83;3
0.14;0.58;1.49;3.84;11.47;3
0.14;0.53;1.89;7.22;17.85;3
0.13;0.33;1.13;4.48;12.97;3
0.11;0.55;1.83;7.72;19.79;3
0.1;0.44;1.67;4.45;12.64;3
0.08;0.47;1.76;5.28;14.1;3
0.14;0.49;1.68;5.07;13.67;3
0.15;0.55;1.62;4.6;13.14;3
0.1;0.51;1.94;5.9;15.32;3
0.13;0.58;1.85;6.69;17.18;3
0.11;0.52;1.86;7.26;18.25;3
0.07;0.25;1.08;4.08;12.14;3
0.18;0.59;1.99;5.71;15.41;3
0.06;0.32;1.05;2.93;9.62;3
0.14;0.53;1.49;5.19;13.87;3
0.15;0.52;1.4;3.8;11.23;3
0.1;0.52;2.04;7.56;18.98;3
0.17;0.53;1.47;5.01;13.96;3
0.07;0.53;1.95;7.52;18.67;3
0.12;0.41;1.11;2.99;9.87;3
0.14;0.31;0.66;2.38;8.36;3
0.12;0.51;1.8;5.12;13.86;3
0.13;0.52;1.88;5.72;15.58;3
0.09;0.38;1.63;5.05;14.14;3
0.07;0.23;0.99;4.3;13.38;3
0.11;0.41;1.65;4.13;11.78;3
0.13;0.36;1.23;4.42;13.09;3
0.05;0.24;1.23;3.34;10.49;3
0.13;0.43;1.74;6.96;17.39;3
0.1;0.4;1.94;6.57;16.1;3
0.16;0.43;1.27;3.98;12.42;3
0.15;0.54;1.88;6.76;16.45;3
0.12;0.49;1.72;5.11;14.12;3
0.17;0.53;1.9;7.83;19.62;3
0.15;0.56;1.8;6.82;16.27;3
0.08;0.46;1.99;7.54;18.99;3
0.11;0.46;1.5;4.52;12.6;3
0.06;0.28;0.91;2.56;9.18;3
0.21;0.58;1.98;6.86;17.45;3
0.11;0.54;2.0;7.45;18.64;3
0.15;0.51;1.99;7.35;18.61;3
0.11;0.48;1.93;7.5;19.06;3
0.12;0.39;1.96;7.6;19.83;3
0.15;0.52;1.91;7.04;17.44;3
0.08;0.4;1.27;4.47;12.82;3
0.17;0.56;1.8;7.56;18.48;3
0.18;0.53;1.82;7.49;19.13;3
0.1;0.34;0.98;3.83;11.6;3
0.22;0.53;1.84;7.43;18.86;3
0.13;0.48;1.8;4.97;13.38;3
0.12;0.35;1.12;4.15;13.03;3
0.13;0.4;1.74;5.63;15.16;3
0.12;0.43;1.86;6.95;16.96;3
0.11;0.45;1.57;5.21;14.72;3
0.1;0.47;1.96;5.73;15.27;3
0.14;0.62;1.97;6.48;16.32;3
0.12;0.34;1.16;3.71;11.28;3
0.1;0.44;1.95;7.11;17.31;3
0.08;0.46;1.98;6.98;17.12;3
0.07;0.34;1.29;4.04;11.87;3
0.08;0.48;1.97;6.45;16.39;3
0.13;0.49;1.27;3.53;10.85;3
0.09;0.36;1.99;6.53;16.29;3
0.12;0.47;1.96;6.03;15.64;3
0.11;0.41;1.36;3.61;11.11;3
0.09;0.47;1.91;6.68;16.45;3
0.12;0.45;2.09;7.18;18.1;3
0.19;0.56;1.9;5.46;14.94;3
0.14;0.37;1.28;4.14;12.36;3
0.08;0.37;1.28;3.76;11.31;3
0.09;0.33;1.12;4.07;12.03;3
0.17;0.48;1.92;7.62;18.93;3
0.08;0.26;0.9;2.86;9.76;3
0.09;0.45;1.77;6.08;15.8;3
0.08;0.43;2.07;7.27;17.78;3
0.13;0.54;1.88;5.73;15.14;3
0.17;0.48;1.9;6.24;15.82;3
0.15;0.5;1.62;4.74;13.0;3
0.09;0.54;2.04;7.53;18.88;3
0.09;0.26;0.82;2.47;8.79;3
0.13;0.51;1.77;7.77;19.25;3
0.15;0.44;1.54;4.22;12.44;3
0.15;0.56;1.91;6.29;16.1;3
0.14;0.5;1.83;7.41;18.76;3
0.17;0.44;1.83;6.32;15.46;3
0.05;0.36;1.27;3.75;11.07;3
0.16;0.43;1.24;4.38;13.58;3
0.14;0.49;1.71;4.83;13.35;3
0.12;0.45;1.55;5.23;14.44;3
0.14;0.49;2.11;7.25;18.03;3
0.19;0.54;1.92;5.7;14.68;3
0.15;0.55;1.86;7.44;18.72;3
0.09;0.41;2.06;6.53;16.24;3
0.15;0.55;1.83;5.81;15.73;3
0.04;0.21;0.94;4.03;12.27;3
0.06;0.36;1.84;6.39;16.36;3
0.18;0.56;1.94;6.63;16.91;3
0.14;0.33;1.07;3.64;11.1;3
0.11;0.45;1.94;7.05;17.67;3
0.1;0.48;1.88;5.47;14.33;3
0.1;0.46;1.48;4.98;14.09;3
0.17;0.57;1.91;6.08;16.26;3
0.1;0.38;1.44;4.84;13.9;3
0.04;0.42;1.93;7.58;19.35;3
0.09;0.42;1.27;4.0;11.88;3
0.2;0.59;1.8;5.27;14.63;3
0.1;0.46;1.95;4.77;13.13;3
0.1;0.54;2.05;7.66;19.17;3
0.04;0.37;1.94;7.54;19.56;3
0.1;0.31;1.13;4.35;13.19;3
0.13;0.5;1.47;5.18;14.08;3
0.11;0.37;1.97;7.53;18.38;3
0.12;0.49;1.9;5.01;13.28;3
0.12;0.44;1.98;6.5;16.02;3
0.14;0.52;1.81;7.83;19.84;3
0.14;0.5;1.39;4.4;13.0;3
0.18;0.64;1.92;6.43;16.29;3
0.1;0.64;1.73;4.99;13.89;3
0.19;0.51;1.89;6.6;15.84;3
0.09;0.27;0.79;2.63;9.33;3
0.15;0.53;1.59;4.41;12.48;3
0.13;0.42;1.75;5.67;15.27;3
0.11;0.45;1.79;5.58;14.77;3
0.11;0.51;1.95;7.71;19.41;3
0.11;0.4;1.88;6.95;17.02;3
0.14;0.43;1.9;7.46;18.56;3
0.12;0.45;1.98;6.75;16.93;3
0.19;0.45;1.84;6.32;15.63;3
0.11;0.37;1.22;3.25;10.21;3
0.13;0.49;1.69;5.33;14.71;3
0.13;0.48;1.74;5.21;13.95;3
0.13;0.47;1.72;4.77;13.54;3
0.08;0.59;1.96;6.6;16.11;3
0.08;0.43;1.35;4.78;13.73;3
0.11;0.57;1.66;4.17;12.08;3
0.15;0.56;1.83;5.83;15.57;3
0.14;0.44;1.86;7.65;18.95;3
0.07;0.21;0.58;2.09;7.81;3
0.16;0.49;1.85;5.78;15.36;3
0.15;0.66;2.02;6.02;15.25;3
0.16;0.52;1.69;5.41;14.24;3
0.09;0.35;1.75;5.8;15.52;3
0.16;0.55;1.8;7.55;18.29;3
0.06;0.36;1.96;6.91;16.89;3
0.03;0.32;1.42;3.6;10.91;3
0.12;0.43;1.94;7.67;18.79;3
0.22;0.49;1.75;4.75;12.93;3
0.11;0.47;1.95;5.92;14.89;3
0.14;0.44;1.89;4.67;12.47;3
0.08;0.44;1.56;3.86;11.41;3
0.15;0.45;1.93;7.58;18.72;3
0.08;0.45;2.14;6.98;17.62;3
0.1;0.48;1.89;5.06;13.17;3
0.09;0.47;1.78;7.2;18.11;3
0.08;0.53;1.6;3.9;11.71;3
0.11;0.44;1.73;5.42;14.93;3
0.08;0.27;1.08;3.02;9.73;3
0.19;0.46;1.48;4.48;13.27;3
0.12;0.48;1.71;5.15;14.51;3
0.14;0.49;1.94;7.76;19.44;3
0.18;0.52;1.41;3.8;11.05;3
0.12;0.46;1.96;7.55;19.02;3
0.09;0.41;2.0;6.61;16.61;3
0.1;0.57;1.77;4.07;11.79;3
0.15;0.53;1.67;5.38;14.65;3
0.12;0.4;1.16;3.94;11.78;3
0.13;0.41;1.74;5.54;14.95;3
0.1;0.56;1.73;4.21;12.16;3
0.1;0.28;1.18;3.93;12.64;3
0.07;0.37;1.14;3.63;12.07;3
0.12;0.28;1.1;4.02;12.94;3
0.2;0.57;1.91;7.31;18.21;3
0.17;0.57;1.89;7.27;18.23;3
0.1;0.47;1.85;7.54;19.34;3
0.15;0.34;1.18;4.17;13.27;3
0.09;0.33;1.62;5.38;15.37;3
0.07;0.44;1.95;5.85;15.59;3
0.17;0.53;1.48;4.64;13.36;3
0.07;0.19;0.85;4.11;12.74;3
0.12;0.52;1.35;3.54;10.61;3
0.04;0.25;0.86;2.56;9.2;3
0.13;0.56;1.82;4.78;12.7;3
0.1;0.46;2.04;6.77;17.08;3
0.07;0.35;1.15;4.22;12.86;3
0.11;0.45;1.92;6.54;16.15;3
0.12;0.46;1.3;4.55;13.97;3
0.19;0.53;1.65;4.91;13.89;3
0.16;0.54;1.42;4.41;13.06;3
0.14;0.51;1.93;7.51;18.37;3
0.14;0.54;1.91;7.27;17.72;3
0.14;0.54;1.49;4.07;11.84;3
0.11;0.43;1.4;3.74;11.13;3
0.08;0.22;0.93;2.92;9.73;3
0.11;0.42;1.58;5.04;14.29;3
0.09;0.33;1.19;4.5;13.14;3
0.09;0.44;1.31;3.99;11.57;3
0.09;0.39;0.99;2.74;9.34;3
0.09;0.38;1.83;6.23;16.05;3
0.15;0.52;1.3;4.34;12.95;3
0.16;0.43;1.96;5.18;13.63;3
0.08;0.36;1.8;5.81;15.98;3
0.07;0.28;0.96;3.35;10.44;3
0.1;0.48;1.55;4.35;12.41;3
0.17;0.54;2.06;6.73;16.47;3
0.09;0.53;1.9;5.72;15.08;3
0.14;0.44;1.92;7.53;18.26;3
0.08;0.51;1.68;5.69;14.9;3
0.14;0.51;1.4;4.41;12.22;3
0.08;0.31;0.78;2.64;9.33;3
0.08;0.44;1.82;6.7;16.86;3
0.06;0.32;1.79;4.95;13.26;3
0.08;0.38;1.34;4.57;13.54;3
0.05;0.46;1.84;7.42;18.45;3
0.08;0.46;1.75;7.09;17.7;3
0.13;0.42;1.96;6.54;16.42;3
0.11;0.4;1.18;3.76;11.44;3
0.22;0.58;2.04;6.8;17.06;3
0.1;0.45;1.91;7.57;19.29;3
0.13;0.41;1.81;5.96;15.8;3
0.13;0.64;2.02;6.9;17.0;3
0.1;0.5;2.13;7.01;17.5;3
0.08;0.25;0.86;3.15;10.12;3
0.11;0.41;1.38;4.73;13.83;3
0.09;0.41;1.84;5.35;14.16;3
0.07;0.45;1.79;6.66;17.06;3
0.14;0.56;1.84;7.4;18.73;3
0.1;0.51;1.8;7.57;19.84;3
0.14;0.48;1.96;7.76;19.23;3
0.11;0.44;1.89;5.61;14.52;3
0.04;0.45;1.85;7.3;18.17;3
0.05;0.34;2.01;6.38;15.8;3
0.15;0.49;1.8;6.14;15.59;3
0.12;0.48;1.85;6.11;15.54;3
0.12;0.28;1.24;4.4;12.22;3
0.1;0.44;1.77;7.08;18.01;3
0.1;0.35;1.14;3.42;10.44;3
0.09;0.53;1.91;5.9;15.42;3
0.1;0.43;1.86;6.43;16.45;3
0.11;0.42;2.19;7.57;18.57;3
0.12;0.45;1.88;5.03;13.33;3
0.1;0.43;1.96;5.9;15.87;3
0.1;0.44;1.98;7.53;18.47;3
0.17;0.38;1.77;6.83;17.06;3
0.05;0.18;0.92;3.93;12.28;3
0.09;0.44;1.47;3.82;11.3;3
0.09;0.44;1.88;6.73;16.42;3
0.08;0.42;1.94;5.82;15.52;3
0.07;0.18;0.72;2.8;9.39;3
0.06;0.4;1.61;4.86;13.22;3
0.07;0.32;1.11;4.13;12.97;3
0.16;0.51;1.82;4.6;12.73;3
0.14;0.42;1.78;7.53;18.89;3
0.12;0.43;1.84;7.82;19.31;3
0.07;0.46;2.1;6.6;17.07;3
0.1;0.38;1.05;3.59;10.88;3
0.09;0.38;1.7;5.64;15.73;3
0.12;0.5;1.98;7.67;19.42;3
0.07;0.44;1.93;5.73;14.56;3
0.13;0.47;2.01;7.59;18.89;3
0.09;0.57;1.93;7.31;18.95;3
0.14;0.45;1.91;7.66;18.93;3
0.1;0.39;1.25;3.86;11.34;3
0.12;0.37;1.61;4.78;12.96;3
0.12;0.3;1.1;3.46;11.01;3
0.13;0.47;1.89;5.68;14.65;3
0.12;0.46;1.99;7.64;19.64;3
0.11;0.38;1.09;3.04;9.87;3
0.13;0.48;1.99;7.69;19.26;3
0.11;0.47;2.03;7.46;18.06;3
0.13;0.52;1.5;4.7;12.95;3
0.15;0.41;1.89;6.26;15.69;3
0.14;0.48;1.11;3.23;10.12;3
0.1;0.45;1.36;4.67;13.32;3
0.11;0.51;2.0;7.78;19.17;3
0.09;0.49;1.94;7.51;18.41;3
0.12;0.47;1.66;5.16;14.58;3
0.12;0.38;1.29;4.05;12.92;3
0.14;0.64;1.98;6.2;16.19;3
0.12;0.49;1.82;6.12;15.59;3
0.1;0.5;1.99;7.83;19.23;3
0.06;0.34;1.21;4.8;13.74;3
0.18;0.53;1.85;7.47;19.2;3
0.13;0.47;1.88;6.57;16.53;3
0.13;0.53;1.84;7.42;18.01;3
0.08;0.33;1.3;4.88;14.33;3
0.11;0.45;1.9;6.65;16.28;3
0.12;0.48;1.19;3.19;10.25;3
0.11;0.44;1.46;4.84;13.53;3
0.1;0.46;1.68;5.57;14.87;3
0.16;0.58;1.98;7.11;18.13;3
0.09;0.48;2.19;6.18;16.1;3
0.16;0.46;1.93;5.22;13.73;3
0.12;0.5;2.02;7.78;19.49;3
0.17;0.51;1.92;7.56;19.46;3
0.09;0.39;1.19;3.89;12.61;3
0.12;0.47;2.04;6.06;16.03;3
0.11;0.47;1.84;5.52;14.37;3
0.1;0.58;2.02;6.6;16.16;3
0.1;0.41;1.85;7.31;17.78;3
0.11;0.39;1.34;4.96;14.74;3
0.14;0.41;1.29;4.53;13.73;3
0.1;0.45;1.92;7.69;19.41;3
0.12;0.49;1.85;6.48;16.89;3
0.12;0.54;1.8;5.53;15.26;3
0.07;0.48;1.6;4.33;12.29;3
0.19;0.5;1.6;4.74;13.88;3
0.06;0.31;1.87;6.2;16.52;3
0.11;0.46;1.34;4.66;13.34;3
0.11;0.46;1.85;5.87;14.84;3
0.1;0.55;1.98;5.16;13.87;3
0.1;0.36;0.79;2.59;8.77;3
0.1;0.45;2.04;7.29;18.22;3
0.07;0.46;1.78;5.55;15.45;3
0.15;0.38;1.27;5.01;13.54;3
0.06;0.33;1.91;6.57;17.01;3
0.16;0.62;2.02;5.99;15.2;3
0.16;0.5;1.87;5.63;14.34;3
0.15;0.51;1.24;3.37;10.38;3
0.13;0.6;2.01;7.05;17.39;3
0.07;0.3;1.09;4.52;13.38;3
0.11;0.56;2.09;7.01;17.57;3
0.17;0.45;1.53;4.7;13.08;3
0.11;0.43;1.76;7.79;19.44;3
0.14;0.44;1.89;7.44;18.42;3
0.09;0.39;1.68;5.72;15.2;3
0.11;0.38;1.86;5.18;13.96;3
0.11;0.53;1.89;7.66;19.07;3
0.17;0.56;1.69;7.53;18.97;3
0.16;0.58;1.95;6.64;16.64;3
0.14;0.47;1.85;7.56;19.29;3
0.12;0.36;1.73;5.03;13.56;3
0.21;0.55;1.9;6.55;16.84;3
0.08;0.46;1.52;5.31;14.65;3
0.1;0.5;2.12;7.01;17.49;3
0.09;0.45;1.9;7.68;19.11;3
0.07;0.41;1.76;5.76;14.63;3
0.09;0.43;1.52;3.8;11.31;3
0.17;0.55;1.44;3.78;11.28;3
0.07;0.46;1.65;5.36;14.84;3
0.04;0.4;1.99;7.57;19.39;3
0.06;0.17;0.62;2.3;8.31;3
0.16;0.44;1.79;7.69;19.13;3
0.15;0.34;1.17;3.44;10.62;3
0.04;0.47;2.01;7.56;19.06;3
0.06;0.46;1.92;7.55;19.44;3
0.11;0.52;2.06;7.61;18.93;3
0.08;0.54;1.88;7.69;19.75;3
0.09;0.38;1.39;3.57;10.82;3
0.09;0.3;1.05;4.04;12.72;3
0.09;0.46;1.83;5.75;14.75;3
0.14;0.49;1.67;5.07;13.69;3
0.12;0.29;1.04;4.32;12.75;3
0.15;0.65;2.02;6.1;15.39;3
0.05;0.43;1.52;4.74;13.02;3
0.17;0.54;1.51;4.13;12.04;3
0.1;0.45;1.92;6.36;15.75;3
0.06;0.39;1.85;7.67;19.77;3
0.11;0.43;1.83;5.97;15.12;3
0.07;0.41;1.68;5.69;14.69;3
0.07;0.32;1.1;4.06;12.92;3
0.08;0.53;1.97;7.77;19.2;3
0.15;0.49;1.75;7.68;19.45;3
0.1;0.51;1.93;7.28;17.4;3
0.1;0.43;1.35;3.76;11.15;3
0.08;0.39;1.9;7.56;19.92;3
0.16;0.46;1.88;6.11;16.0;3
0.16;0.36;1.13;3.16;10.18;3
0.15;0.36;0.83;2.79;9.04;3
0.05;0.23;1.02;3.99;12.53;3
0.13;0.42;1.11;3.19;9.96;3
0.11;0.41;1.55;4.34;12.31;3
0.19;0.48;1.28;4.42;13.46;3
0.05;0.45;2.1;6.82;17.15;3
0.1;0.39;1.84;6.57;16.3;3
0.1;0.39;1.23;3.55;10.69;3
0.07;0.27;0.88;3.61;11.2;3
0.07;0.28;1.43;5.11;14.53;3
0.13;0.53;1.82;6.75;17.3;3
0.09;0.26;1.13;3.02;9.66;3
0.05;0.2;0.9;3.92;12.53;3
0.13;0.39;1.08;3.75;12.07;3
0.08;0.35;1.9;6.36;16.1;3
0.1;0.27;1.19;4.34;12.15;3
0.17;0.53;1.24;3.45;10.4;3
0.2;0.53;1.69;4.38;12.45;3
0.06;0.45;1.67;4.25;12.24;3
0.1;0.5;1.91;6.97;16.88;3
0.1;0.53;1.96;7.26;17.54;3
0.14;0.46;1.72;4.34;11.94;3
0.08;0.42;1.67;5.3;14.42;3
0.08;0.47;1.71;4.43;12.52;3
0.12;0.42;1.88;6.56;16.23;3
0.17;0.35;1.17;4.29;13.35;3
0.17;0.44;1.83;7.78;19.88;3
0.11;0.36;1.16;4.32;13.32;3
0.12;0.56;2.02;5.7;15.31;3
0.12;0.51;1.91;5.68;14.81;3
0.08;0.46;1.88;7.79;19.78;3
0.07;0.27;0.95;2.87;9.71;3
0.16;0.39;1.37;4.64;13.42;3
0.12;0.37;1.49;4.65;12.56;3
0.09;0.45;1.65;4.47;12.47;3
0.18;0.46;1.41;4.39;13.28;3
0.08;0.32;1.02;3.96;12.99;3
0.11;0.47;1.35;4.64;13.25;3
0.1;0.46;1.95;7.04;17.13;3
0.04;0.18;0.94;3.85;12.37;3
0.15;0.61;1.93;6.58;16.55;3
0.1;0.43;1.57;4.74;13.19;3
0.15;0.51;1.94;7.46;18.97;3
0.15;0.57;1.9;6.35;16.21;3
0.13;0.45;2.03;7.61;18.69;3
0.1;0.33;1.13;4.24;12.33;3
0.14;0.51;1.9;7.55;18.84;3
0.09;0.37;1.84;6.38;16.58;3
0.16;0.49;1.81;7.75;19.98;3
0.08;0.33;1.1;3.6;11.51;3
0.08;0.43;1.97;6.45;16.35;3
0.14;0.51;1.49;5.12;13.81;3
0.2;0.59;2.0;6.7;16.95;3
0.13;0.34;1.06;3.71;11.31;3
0.07;0.29;1.47;5.31;14.78;3
0.15;0.52;1.88;5.72;15.04;3
0.17;0.42;1.36;4.08;12.35;3
0.13;0.45;1.84;7.26;18.55;3
0.06;0.48;1.7;7.79;19.47;3
0.05;0.37;1.85;7.56;19.65;3
0.15;0.43;1.89;7.5;18.43;3
0.11;0.37;1.21;4.32;12.78;3
0.12;0.35;1.72;5.74;15.76;3
0.11;0.4;1.31;3.5;10.75;3
0.11;0.45;1.16;3.19;10.07;3
0.11;0.58;1.85;7.27;18.92;3
0.07;0.4;2.04;7.51;18.9;3
0.16;0.49;1.8;6.78;17.14;3
0.14;0.51;1.55;4.97;13.55;3
0.18;0.55;1.93;7.02;17.91;3
0.08;0.32;1.08;4.15;12.64;3
0.14;0.47;2.0;7.85;19.35;3
0.09;0.43;1.31;3.37;10.3;3
0.14;0.36;1.23;4.14;13.21;3
0.09;0.31;1.19;4.4;13.04;3
0.14;0.44;1.95;5.15;13.6;3
0.12;0.6;1.76;7.12;18.12;3
0.12;0.52;1.77;7.57;19.86;3
0.17;0.55;1.93;6.83;17.03;3
0.1;0.38;1.99;7.01;17.34;3
0.14;0.55;1.92;7.17;17.6;3
0.06;0.4;1.95;5.88;15.57;3
0.07;0.5;1.83;6.44;16.51;3
0.07;0.39;1.87;7.59;19.65;3
0.18;0.52;1.57;5.14;14.16;3
0.14;0.45;1.5;4.78;13.38;3
0.1;0.45;2.11;7.18;17.98;3
0.07;0.5;1.95;5.83;14.73;3
0.1;0.5;1.93;5.54;14.31;3
0.16;0.4;1.41;4.68;13.48;3
0.12;0.42;1.86;7.47;19.45;3
0.06;0.17;0.66;2.33;8.47;3
0.08;0.35;1.11;4.16;12.36;3
0.14;0.6;2.04;6.16;15.62;3
0.16;0.61;1.79;5.38;14.7;3
0.09;0.44;1.85;7.51;18.65;3
0.19;0.44;1.41;4.32;13.16;3
0.15;0.48;1.39;4.72;14.19;3
0.08;0.52;2.06;5.21;13.99;3
0.17;0.47;1.64;4.81;12.88;3
0.11;0.52;1.7;3.96;11.48;3
0.08;0.4;1.32;3.97;11.67;3
0.09;0.51;1.75;5.33;15.11;3
0.18;0.56;1.93;5.53;15.05;3
0.15;0.52;1.8;5.5;14.92;3
0.12;0.39;1.97;6.51;16.09;3
0.11;0.44;1.56;4.03;11.83;3
0.08;0.4;2.14;6.57;16.38;3
0.1;0.45;1.89;5.93;15.7;3
0.17;0.54;1.86;7.58;19.38;3
0.14;0.52;1.96;4.74;12.95;3
0.1;0.41;1.16;3.63;11.3;3
0.13;0.51;1.88;6.75;17.09;3
0.09;0.45;2.04;4.69;13.05;3
0.11;0.51;1.82;7.28;17.76;3
0.1;0.46;1.88;7.0;17.16;3
0.06;0.56;2.02;6.9;17.62;3
0.1;0.57;1.78;4.08;11.8;3
0.04;0.36;1.28;3.95;11.44;3
0.13;0.45;1.88;7.83;19.27;3
0.06;0.36;1.91;6.85;16.8;3
0.08;0.46;1.66;4.1;11.97;3
0.13;0.49;1.5;5.31;14.13;3
0.17;0.56;1.53;4.78;13.64;3
0.11;0.57;1.86;7.24;18.27;3
0.13;0.48;1.83;6.56;16.29;3
0.13;0.51;1.71;5.01;13.17;3
0.14;0.61;2.06;6.57;16.26;3
0.16;0.56;1.61;4.55;12.54;3
0.16;0.54;1.82;7.73;19.87;3
0.12;0.51;1.63;5.09;14.48;3
0.08;0.51;1.92;7.22;17.74;3
0.09;0.39;1.15;3.65;11.33;3
0.16;0.45;1.34;4.56;13.86;3
0.13;0.53;1.89;7.64;19.15;3
0.08;0.3;1.04;4.15;12.63;3
0.07;0.34;1.69;5.61;15.09;3
0.17;0.46;1.58;4.32;12.58;3
0.11;0.51;1.56;4.96;14.26;3
0.08;0.38;1.83;5.62;14.98;3
0.08;0.41;1.92;7.31;18.19;3
0.14;0.45;1.94;7.71;19.44;3
0.16;0.56;1.49;3.77;11.09;3
0.14;0.59;1.83;7.18;18.65;3
0.14;0.42;1.81;7.73;19.22;3
0.12;0.44;1.82;7.18;17.86;3
0.14;0.61;1.95;6.05;15.54;3
0.12;0.46;1.84;7.18;17.83;3
0.09;0.46;1.6;5.72;15.06;3
0.09;0.44;1.83;6.16;16.05;3
0.07;0.44;1.87;7.68;19.66;3
0.17;0.57;1.9;6.84;17.31;3
0.17;0.47;1.58;5.22;14.12;3
0.17;0.52;1.93;6.16;15.83;3
0.1;0.39;1.95;7.6;19.83;3
0.05;0.41;1.88;6.74;17.37;3
0.1;0.27;1.04;4.09;12.28;3
0.06;0.37;1.43;4.92;13.25;3
0.13;0.41;1.34;4.2;13.08;3
0.07;0.34;1.1;3.53;11.02;3
0.04;0.27;1.09;3.48;11.14;3
0.14;0.47;1.74;5.41;14.83;3
0.07;0.5;1.72;4.14;12.01;3
0.13;0.51;2.01;7.53;18.64;3
0.14;0.49;1.97;7.63;18.75;3
0.12;0.37;1.71;6.66;16.65;3
0.15;0.46;1.17;4.09;12.62;3
0.15;0.44;1.48;4.34;13.34;3
0.17;0.39;1.77;6.81;16.98;3
0.08;0.45;1.39;4.02;11.72;3
0.06;0.37;1.96;7.75;19.73;3
0.07;0.21;1.05;4.11;12.63;3
0.09;0.38;1.27;4.52;13.53;3
0.13;0.48;1.79;5.62;14.71;3
0.16;0.36;1.27;4.36;13.65;3
0.06;0.43;1.86;7.22;17.82;3
0.13;0.46;1.7;5.2;13.81;3
0.17;0.5;1.97;4.97;13.35;3
0.13;0.56;1.84;7.05;16.88;3
0.08;0.43;1.83;5.62;14.53;3
0.12;0.33;1.14;3.66;11.14;3
0.1;0.51;1.76;5.21;14.02;3
0.09;0.51;1.97;7.37;17.9;3
0.09;0.44;1.76;6.73;16.93;3
0.14;0.58;1.77;7.13;18.27;3
0.13;0.55;1.89;7.21;17.85;3
0.06;0.35;1.29;4.71;13.15;3
0.16;0.52;1.4;3.77;11.16;3
0.1;0.53;1.7;4.59;12.27;3
0.16;0.41;1.17;3.9;12.35;3
0.16;0.43;1.77;5.54;15.16;3
0.21;0.6;2.01;6.45;16.51;3
0.06;0.25;1.14;3.89;12.28;3
0.15;0.58;1.87;6.52;16.54;3
0.14;0.48;2.03;7.71;19.49;3
0.12;0.47;1.91;4.91;13.31;3
0.16;0.51;1.93;7.37;18.63;3
0.12;0.48;1.81;7.82;19.69;3
0.1;0.48;1.73;4.4;12.02;3
0.1;0.49;1.22;3.38;10.31;3
0.12;0.5;1.95;7.68;19.34;3
0.09;0.41;1.93;4.57;12.69;3
